bnf_drug_code,peak_trough_ratio,ptr_lci,ptr_uci,peak_month,trough_month,amp_annual,amp_semiannual,n_peaks,seasonal_reproducibility,stl_seasonal_strength,stl_trend_strength,aic_1h,aic_2h,modality,bnf_class_code,bnf_drug_name,p_value,distribution,route,disp_ratio,disp_p,lb_p,nw_lag,hac_capped,theta,b_sin12,b_cos12,b_sin6,b_cos6,converged,note,drug_all_q_bh,drug_significant,inference_scope,multiplicity_family,bnf_class_name,class_q_bh,class_significant,parent_class_significant,conditional_drug_q_legacy,conditional_drug_significant_legacy
0402010R0,1.1580953008855,1.10899909236931,1.66825579791368,Nov,Aug,0.0515973604176098,0.0383225141604289,2,-0.136748287808144,0.115318954795424,0.716155810113085,611.209105309967,605.822056997547,"bimodal (2 harmonics, 2 peaks)",040201,Pimozide,0.0046261084428293,poisson,HAC-Wald,5.76805948527898,2.20680947516039e-05,6.43929354282591e-15,4.74649819956813,FALSE,,0.0260839912932859,0.044518681475045,-0.0345703469503044,0.0165380229565644,TRUE,,0.0144745649297401,TRUE,secondary_exploratory,all_eligible_drugs,Antipsychotic drugs,0.00313994020549551,TRUE,TRUE,0.0109309714928854,TRUE
1103010Y0,1.15757235495986,1.08659911884795,1.26787049183604,Aug,Nov,0.0401468624025354,0.0492048909269309,2,0.130368422471029,0.204322250840254,0.841939960788757,577.234669798494,573.163314589398,"bimodal (2 harmonics, 2 peaks)",110301,Ofloxacin,0.0149499173037076,negbin,NB-LRT,7.64441277151617,0.00300192271275814,0.0562706325169931,,,185.564835418255,0.012029700234453,-0.0383021784372288,0.0424085432107147,-0.0249526903133934,TRUE,,0.0389337418551103,TRUE,secondary_exploratory,all_eligible_drugs,Antibacterials,9.40936355817698e-11,TRUE,TRUE,0.0301749864596308,TRUE
0410020B0,1.15698325261161,1.117103405066,1.21456232609436,Mar,Nov,0.0649656953767999,0.0221891330625335,1,0.677352545476671,0.768817943245835,0.944345680192073,3445.55439587577,3123.90125914896,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",041002,Nicotine,2.9490018582401e-10,poisson,HAC-Wald,62.9591834196211,7.89025754175035e-06,0.00174224881723961,3.03886566725642,FALSE,,0.0633427871091379,-0.0144302770949693,0.00949122307203393,-0.0200567771754016,TRUE,,2.2094829307122e-09,TRUE,secondary_exploratory,all_eligible_drugs,Nicotine dependence,3.44007179729206e-08,TRUE,TRUE,1.55235457817759e-09,TRUE
0104020P0,1.15572322550164,1.09123163041622,1.25266569680052,Aug,Apr,0.0612759576818903,0.0245700813522999,1,0.338164597494225,0.34676940449436,0.566277420067124,400.493286696856,402.065980805582,unimodal (1 harmonic preferred),010402,Loperamide hydrochloride and simeticone,0.00143438734615623,poisson,Poisson-LRT,1.27296153891048,0.386623246225561,0.167859511204587,,,,-0.0592531075072656,-0.0156144881621277,0.0243046707314733,-0.0036016493851154,TRUE,,0.00523255908298189,TRUE,secondary_exploratory,all_eligible_drugs,Antimotility drugs,2.18265840235112e-06,TRUE,TRUE,0.00386814292529015,TRUE
0501050A0,1.15397379251868,1.12042049115487,1.19742955168334,Dec,Aug,0.0648777744666618,0.0186004178524949,1,0.663106348883115,0.653715459925311,0.619155565222517,911.834813546622,910.26658465364,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",050105,Azithromycin,1.80045636365615e-09,negbin,NB-LRT,125.753243710046,0.0108917783832744,0.0575347466851964,,,727.314806891818,0.0244151780047082,0.0601084411937745,-0.00697282548295897,0.0172439916803392,TRUE,,1.28003248043875e-08,TRUE,secondary_exploratory,all_eligible_drugs,Macrolides,6.83004773135963e-17,TRUE,TRUE,9.04351364340264e-09,TRUE
1203010U0,1.15063127444398,1.09015246541967,1.27283228323562,Apr,Nov,0.0667207240244424,0.0135171870181399,1,0.096831669246776,0.198718705324927,0.182146400531076,389.86126361518,393.32835301889,unimodal (1 harmonic preferred),120301,Doxycycline hyclate,0.012237994289949,poisson,Poisson-LRT,1.48524190872917,0.216131943874384,0.921720164467481,,,,0.0452407479851892,-0.0490400829535025,-0.0070701803187749,-0.0115207159127972,TRUE,,0.0329276420950562,TRUE,secondary_exploratory,all_eligible_drugs,Drugs for oral ulceration and inflammation,2.42048686581937e-22,TRUE,TRUE,0.0254025244251938,TRUE
1103010B0,1.14941794520473,1.11538549250564,1.19779942002164,Feb,May,0.0348000833345623,0.0521714514141582,2,0.637139455581747,0.71062483115977,0.96499129043804,662.454218956736,632.772098362351,"bimodal (2 harmonics, 2 peaks)",110301,Ciprofloxacin,6.91402043810935e-09,negbin,NB-LRT,6.49302017278329,7.07643489890084e-06,0.422903222499941,,,939.883845118649,-0.0168442902563935,0.030451858495843,0.0423561929760663,-0.0304600272362666,TRUE,,4.55017290994494e-08,TRUE,secondary_exploratory,all_eligible_drugs,Antibacterials,9.40936355817698e-11,TRUE,TRUE,3.27296794839996e-08,TRUE
120101050,1.1484453213628,1.10996242931902,1.2045962187938,Aug,May,0.0517303959170671,0.0380569237232503,2,0.487555625874432,0.596574675878759,0.857790927075932,978.620282643242,967.733631178737,"bimodal (2 harmonics, 2 peaks)",120101,Dexamethasone,8.03102480314141e-07,negbin,NB-LRT,250.963958797161,4.3377857780028e-07,0.853122273475401,,,513.709743421846,-0.0371890565608683,0.0359584195126685,0.0361975034113286,-0.0117503272322154,TRUE,,4.79890684555812e-06,TRUE,secondary_exploratory,all_eligible_drugs,Otitis externa,4.03048405132221e-10,TRUE,TRUE,3.45386556893271e-06,TRUE
1302011L0,1.14807232089159,1.12355013781335,1.17815474944917,Apr,Sep,0.0644454349618032,0.0149775168474919,1,0.688490547106113,0.81029152528431,0.982646509187369,2006.72203093924,1904.14156307606,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",130201,Light liquid paraffin,7.94055828139602e-35,poisson,HAC-Wald,33.0292976015219,5.54046164776468e-08,0.0162812007280765,1.83867257485559,FALSE,,0.0601575095561352,-0.0231146735088235,-0.0100873890625639,0.0110711604097028,TRUE,,1.98310352976403e-33,TRUE,secondary_exploratory,all_eligible_drugs,Emollients,4.56697434699239e-18,TRUE,TRUE,1.33971470491246e-33,TRUE
0107040A0,1.14805303603072,1.12173013139099,1.17924142444461,Feb,Jul,0.0654922086532546,0.0116894722449072,1,0.74563291107658,0.825385972019699,0.815150537511877,1134.12872037907,1114.75088068632,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",010704,Glyceryl trinitrate,2.26103516898786e-43,poisson,HAC-Wald,14.5339913715732,4.92315253009197e-09,9.05269557593957e-06,7.72484896024738,FALSE,,0.0454288488143531,0.0471746657612333,0.00167569931838867,-0.0115687420733115,TRUE,,6.6734795593763e-42,TRUE,secondary_exploratory,all_eligible_drugs,Management of anal fissures,3.55305526555235e-42,TRUE,TRUE,4.50836709452731e-42,TRUE
1202010I0,1.14686839313455,1.1273197170939,1.1797204272625,Jun,Dec,0.0701348812252766,0.0174505816591449,1,0.683489187961983,0.737476513855557,0.915723597876429,875.441531505746,840.350661938892,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",120201,Budesonide,9.80364993880112e-65,poisson,HAC-Wald,8.07641509932694,5.05998991428147e-05,0.00182408607122597,9.85538291003696,FALSE,,0.014974895311606,-0.0685175457447951,-0.00827951966825948,0.015361391678666,TRUE,,4.34034320017831e-63,TRUE,secondary_exploratory,all_eligible_drugs,Drugs used in nasal allergy,4.93335033400967e-52,TRUE,TRUE,2.93218257260506e-63,TRUE
1307000Q0,1.1462545165919,1.10192776276945,1.2229938888832,Sep,Jan,0.0456433471674342,0.0361948980095522,2,0.556129237321042,0.615807195501813,0.786951378369328,527.514174775873,515.682413866361,"bimodal (2 harmonics, 2 peaks)",130700,Silver nitrate,9.51017873794937e-07,poisson,HAC-Wald,2.79588132709533,0.00187069412313179,0.0024741314809964,1.04866819744895,FALSE,,-0.0348019140225161,-0.0295320490487253,-0.00597390743941345,-0.0356985023751307,TRUE,,5.64811834802603e-06,TRUE,secondary_exploratory,all_eligible_drugs,Preparations for warts and calluses,8.58535976194372e-32,TRUE,TRUE,4.06344000621473e-06,TRUE
1202010M0,1.14541528100267,1.11533858108848,1.18935036011591,Jun,Oct,0.0592740745737178,0.0258225125654208,1,0.564972357992243,0.764022724379049,0.769710518034074,8273.60674264176,6996.15498505785,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",120201,Fluticasone propionate (Nasal),2.29938328732655e-16,poisson,HAC-Wald,158.693308567703,9.07089972960076e-09,0.00889364856355435,3.50498571349735,FALSE,,0.0228509087159187,-0.0546923384710089,-0.00476735180053072,0.0253786231305265,TRUE,,2.63482273159536e-15,TRUE,secondary_exploratory,all_eligible_drugs,Drugs used in nasal allergy,4.93335033400967e-52,TRUE,TRUE,1.82288458200105e-15,TRUE
1304000P0,1.14425715026487,1.08032828170541,1.22886451795251,Apr,Dec,0.0532558425301397,0.025026984425216,1,0.242580443566918,0.237220824328425,0.825591118932725,505.785213973271,506.860526877941,unimodal (1 harmonic preferred),130400,Fluocinonide,0.00729118398491247,negbin,NB-LRT,3.32066942009138,0.00107322014622663,0.14060100241602,,,315.338863750655,0.0201987951761705,-0.0492767027816,-0.0124710268512418,-0.0216984662751912,TRUE,,0.0210106899446886,TRUE,secondary_exploratory,all_eligible_drugs,Topical corticosteroids,0.000772676262857242,TRUE,TRUE,0.0159919968735747,TRUE
0501120P0,1.14193149625799,1.09855019402606,1.21004797192791,Feb,Jun,0.0580015078235107,0.0244465441396663,1,0.544349564641151,0.656128617722677,0.579471283652218,665.25391102751,664.57908683431,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",050112,Ofloxacin,5.30996477537977e-05,negbin,NB-LRT,12.9023827471409,3.14324688546029e-05,0.0678105219979821,,,379.497037349657,0.0266522318844265,0.0515153709622627,-0.00430673104230965,-0.0240641972253773,TRUE,,0.000252288082498531,TRUE,secondary_exploratory,all_eligible_drugs,Quinolones,4.12469936146296e-10,TRUE,TRUE,0.000182929676554968,TRUE
0410020D0,1.14180228150975,1.08188258861932,1.22961848168568,Mar,Nov,0.0565199875225619,0.0202378653727179,1,0.348988066420919,0.451972505053367,0.453849780156409,386.619987372044,388.611662218074,unimodal (1 harmonic preferred),041002,Nicotine bitartrate,0.00262700218021599,poisson,Poisson-LRT,0.693283553401047,0.999991072775994,0.612002778814408,,,,0.0468243775815874,-0.0316541727683332,0.0113805514941983,-0.016734821257849,TRUE,,0.00899572923950646,TRUE,secondary_exploratory,all_eligible_drugs,Nicotine dependence,3.44007179729206e-08,TRUE,TRUE,0.00669987377745008,TRUE
1310050D0,1.13646930359338,1.09820290731983,1.20320025960325,Jun,Jan,0.0626710115790203,0.0101895989911212,1,0.319404980755547,0.43448940008464,0.485529176980129,427.122613044602,430.376528943007,unimodal (1 harmonic preferred),131005,Cetrimide,7.41150639067163e-06,poisson,Poisson-LRT,1.27444038392325,0.388851211145493,0.875585876776386,,,,-0.0266601346310866,-0.0567176596289906,-0.0101887934774335,-0.000128121325574405,TRUE,,3.8837878599834e-05,TRUE,secondary_exploratory,all_eligible_drugs,Preparations for minor cuts and abrasions,0.169535003759075,FALSE,FALSE,,FALSE
0501070W0,1.13344394113821,1.09192712464954,1.30296822302115,Oct,Feb,0.0611289775237167,0.0119726704071746,1,-0.0583255015104896,0.332288839915604,0.494615761861116,383.91365073008,387.511222699315,unimodal (1 harmonic preferred),050107,Linezolid,0.0161765254748217,poisson,HAC-Wald,1.3315317209598,0.289254164908687,0.00932539943566624,1.95089288491412,FALSE,,-0.0610838256647923,-0.0023490711458611,-0.0112354924328539,0.00413624787338933,TRUE,,0.0414629889802008,TRUE,secondary_exploratory,all_eligible_drugs,Some other antibacterials,0.00188469676334775,TRUE,TRUE,0.0321575642369567,TRUE
0208020W0,1.13046356657842,1.08264313935149,1.18719545894836,Dec,Apr,0.0442251705809273,0.0273621858001906,2,0.371858638233338,0.481500581192833,0.107167118052817,615.418838022619,611.862724603452,"bimodal (2 harmonics, 2 peaks)",020802,INR blood testing reagents,0.00016522468382397,negbin,NB-LRT,6.73541811798029,0.000797013370962022,0.579372574277705,,,556.682697174196,-0.0260596801233313,0.035731761568411,0.0180859359243878,0.0205326114633062,TRUE,,0.00074504093539142,TRUE,secondary_exploratory,all_eligible_drugs,Oral anticoagulants,0.00531800462558879,TRUE,TRUE,0.000538207138396892,TRUE
0501013K0,1.12829924581425,1.08841983712508,1.19117972092811,Jan,Aug,0.056029129242091,0.0181569479297561,1,0.562905681838396,0.624822228316398,0.609767522157024,7788.5309264223,6967.23550078504,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",050101,Co-amoxiclav (Amoxicillin/clavulanic acid),5.70396996453895e-09,poisson,HAC-Wald,159.513350094075,0.000467083334139038,0.00899137108653103,0.39059655576201,FALSE,,0.0329291740165736,0.0453313668690141,0.0117933193781129,0.0138055197718051,TRUE,,3.77936513296662e-08,TRUE,secondary_exploratory,all_eligible_drugs,Penicillins,5.41228415339323e-21,TRUE,TRUE,2.71971901207727e-08,TRUE
0501130R0,1.12743691028184,1.09546636587984,1.16466725112729,Sep,May,0.052442776281679,0.0169474368322505,1,0.586203721592502,0.530641387306205,0.799097522780843,1046.14357374981,1043.98969201837,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",050113,Nitrofurantoin,1.63263612973883e-08,negbin,NB-LRT,409.145820748611,4.62278815208944e-10,0.123833162289516,,,974.895541213589,-0.0434063101365318,0.0294302059874111,0.00823780549142245,-0.0148106102463272,TRUE,,1.05310436448055e-07,TRUE,secondary_exploratory,all_eligible_drugs,Urinary-tract infections,2.05997052646044e-07,TRUE,TRUE,7.56531389695882e-08,TRUE
0301011R0,1.12621605656422,1.09823270679752,1.15554003574301,Dec,Aug,0.0413474845587048,0.0295919146112081,2,0.612438353357246,0.701988269042119,0.94297892731453,113049.759965071,78681.1188218844,"bimodal (2 harmonics, 2 peaks)",030101,Salbutamol,2.03152880728498e-21,poisson,HAC-Wald,1944.47682829891,1.53448148889569e-08,0.00163566669935089,2.25313631516314,FALSE,,0.00808404870967951,0.0405495084531472,-0.0123801017466082,0.0268777694591768,TRUE,,3.04416778199318e-20,TRUE,secondary_exploratory,all_eligible_drugs,Adrenoceptor agonists,2.96694404817216e-20,TRUE,TRUE,2.08866555498987e-20,TRUE
0501060D0,1.12609102455278,1.09677565646868,1.16257186929758,Aug,Dec,0.0537024229139761,0.0164429481963554,1,0.625353128334017,0.700580021433292,0.921311095315375,649.859855037139,647.554600734657,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",050106,Clindamycin hydrochloride,1.22594663488667e-09,negbin,NB-LRT,6.30014404167799,3.48309096080213e-07,0.550086302949401,,,1322.41989550999,-0.0266445050374421,-0.0466263935785437,0.0135264075377231,-0.00934916277061501,TRUE,,8.77994134102658e-09,TRUE,secondary_exploratory,all_eligible_drugs,Clindamycin and lincomycin,4.48078666131178e-09,TRUE,TRUE,6.20517604427252e-09,TRUE
1302011M0,1.12465678167613,1.09654210946476,1.16430470337206,May,Sep,0.0541131494979792,0.0150541315574425,1,0.635312407278318,0.678485252304502,0.983356427820768,547.658623225667,547.098260610823,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",130201,Liquid paraffin,2.5647771260445e-08,negbin,NB-LRT,2.39116346626362,0.0129466989183427,0.111384312834127,,,1824.91805700299,0.0484362712171086,-0.0241280040445401,-0.0120874329727448,0.00897334057518089,TRUE,,1.64348218471536e-07,TRUE,secondary_exploratory,all_eligible_drugs,Emollients,4.56697434699239e-18,TRUE,TRUE,1.18015618806803e-07,TRUE
1306010B0,1.12067304154958,1.07366998508653,1.20010713182916,Apr,Nov,0.0513355463077988,0.0172417406847179,1,0.188620566862975,0.214908000580955,0.832470101574451,783.492135509063,785.698319493618,unimodal (1 harmonic preferred),130601,Azelaic acid,0.00583524676072574,negbin,NB-LRT,47.5235376146015,3.48339776181789e-06,0.231156113360284,,,263.99585962698,0.0282639551564611,-0.0428542547903206,0.00396283692578669,-0.0167801533169003,TRUE,,0.0174341421624137,TRUE,secondary_exploratory,all_eligible_drugs,Topical preparations for acne,0.0462428934317855,TRUE,TRUE,0.0132399736846812,TRUE
1304000V0,1.11739815616546,1.08306155404227,1.17346566298937,Mar,Oct,0.0565498020523068,0.00271343263132116,1,0.437465456115334,0.709840050853719,0.783049138463262,1069.10769157205,1073.03038044926,unimodal (1 harmonic preferred),130400,Hydrocortisone,8.84950526437401e-05,negbin,NB-LRT,822.114409237967,4.67039276122325e-09,0.231309286874977,,,444.168348969845,0.0554293539051978,-0.0112011980523255,0.00263895883701658,0.000631357981853887,TRUE,,0.000414395102283668,TRUE,secondary_exploratory,all_eligible_drugs,Topical corticosteroids,0.000772676262857242,TRUE,TRUE,0.000300153322884438,TRUE
0902021X0,1.11366475565053,1.10530520643392,1.12951239946153,Jan,Aug,0.0481072238333867,0.0214805562770993,2,0.590052630983867,0.698072053703124,0.52590449533319,1435.30618624559,1237.61567838277,"bimodal (2 harmonics, 2 peaks)",090202,Water for injection,2.0844261911598e-198,poisson,HAC-Wald,16.5872270839824,6.06106744845719e-11,0.0132993169621263,11.2253618204432,FALSE,,0.0206107130698546,0.0434684194756112,0.00751677286707041,0.0201224358276652,TRUE,,4.0604622203793e-196,TRUE,secondary_exploratory,all_eligible_drugs,Parent prepn for fluid and electrolyte imb,6.15845376198558e-09,TRUE,TRUE,2.7431048675663e-196,TRUE
1201030N0,1.1128790872581,1.06702715119216,1.16229105478277,Mar,Nov,0.0254747106846892,0.0376225527752137,2,0.612065145850487,0.616220434206532,0.887095669799493,727.205422284823,675.608761807857,"bimodal (2 harmonics, 2 peaks)",120103,Urea hydrogen peroxide,5.27583026975379e-09,poisson,HAC-Wald,5.35572075861434,2.59603447589551e-05,6.5871702648046e-08,9.75699708713942,FALSE,,0.0249127629116655,-0.00532119616024084,0.0162621222007832,-0.0339263888271435,TRUE,,3.54390253982082e-08,TRUE,secondary_exploratory,all_eligible_drugs,Removal of ear wax and other substances,1.47066738370915e-17,TRUE,TRUE,2.53393891788175e-08,TRUE
0501120L0,1.11165383866176,1.09168036041176,1.14324447031438,Dec,Jun,0.0542204390777053,0.0069482305563337,1,0.599601230406353,0.518809611852858,0.961262132134816,789.530504370923,792.018676857464,unimodal (1 harmonic preferred),050112,Ciprofloxacin,1.06589031548397e-10,negbin,NB-LRT,24.8707506827737,5.2937386022122e-08,0.188386854634159,,,1423.25539645494,-0.0117839377452751,0.0529244255990996,0.00362224255750743,-0.00592935634943215,TRUE,,8.37239651033377e-10,TRUE,secondary_exploratory,all_eligible_drugs,Quinolones,4.12469936146296e-10,TRUE,TRUE,5.79632915362358e-10,TRUE
0406000G0,1.11106721055208,1.08336261904065,1.16636329453202,Dec,Aug,0.0474366345170926,0.0201457923585318,2,0.223974502762007,0.43268499972551,0.591186184678762,1184.99047388616,1132.42151703263,"bimodal (2 harmonics, 2 peaks)",040600,Cyclizine lactate,2.37061660516814e-09,poisson,HAC-Wald,15.2303930081645,2.51322104081395e-08,6.25333311798926e-08,4.05030098968017,FALSE,,0.00521504908043948,0.0471490992214786,0.000157927748124777,0.0201451733320776,TRUE,,1.66113710318976e-08,TRUE,secondary_exploratory,all_eligible_drugs,Drugs used in nausea and vertigo,4.48078666131178e-09,TRUE,TRUE,1.18171645924291e-08,TRUE
0107020J0,1.10915993720427,1.07581402895718,1.17363713598579,Feb,Jul,0.0501687728135223,0.00719329510916502,1,0.538153445151935,0.522873607338405,0,5748.78065829573,5697.77808605152,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",010702,Hydrocortisone,4.08821028370864e-08,poisson,HAC-Wald,126.835391441488,6.50027745054474e-07,0.0225361113398372,6.12366105091483,FALSE,,0.0385853479086417,0.0320636350463246,-0.00118743567838433,-0.00709460999895253,TRUE,,2.60256001067465e-07,TRUE,secondary_exploratory,all_eligible_drugs,Compound haemorrhoidal preparations with corticosteroid,3.54049245952409e-17,TRUE,TRUE,1.86808497686131e-07,TRUE
1304000F0,1.10893999928155,1.07467349025201,1.16373954052139,May,Oct,0.0511026421021365,0.0105598441192091,1,0.395446472391622,0.49372775363677,0.259570784640058,1050.35355609749,1053.16848597862,unimodal (1 harmonic preferred),130400,Betamethasone valerate,0.000251224766898519,negbin,NB-LRT,682.339645265535,0.000557974683256507,0.201380621474298,,,451.67803199148,0.0402550560715805,-0.0314803190976992,0.00906740119007807,0.00541225863019925,TRUE,,0.0010875241020407,TRUE,secondary_exploratory,all_eligible_drugs,Topical corticosteroids,0.000772676262857242,TRUE,TRUE,0.000787170936282027,TRUE
